sector,urban,admin,draw_1,draw_2,draw_3,draw_4,draw_5,draw_6,draw_7,draw_8,draw_9,draw_10,draw_11,draw_12,draw_13,draw_14,draw_15,draw_16,draw_17,draw_18,draw_19,draw_20,draw_21,draw_22,draw_23,draw_24,draw_25,draw_26,draw_27,draw_28,draw_29,draw_30,draw_31,draw_32,draw_33,draw_34,draw_35,draw_36,draw_37,draw_38,draw_39,draw_40,draw_41,draw_42,draw_43,draw_44,draw_45,draw_46,draw_47,draw_48,draw_49,draw_50,draw_51,draw_52,draw_53,draw_54,draw_55,draw_56,draw_57,draw_58,draw_59,draw_60,draw_61,draw_62,draw_63,draw_64,draw_65,draw_66,draw_67,draw_68,draw_69,draw_70,draw_71,draw_72,draw_73,draw_74,draw_75,draw_76,draw_77,draw_78,draw_79,draw_80,draw_81,draw_82,draw_83,draw_84,draw_85,draw_86,draw_87,draw_88,draw_89,draw_90,draw_91,draw_92,draw_93,draw_94,draw_95,draw_96,draw_97,draw_98,draw_99,draw_100
livestock,urban,Bambey,54697,104867,104539,56020,75756,66724,52784,139765,65590,103495,131101,48428,64954,94596,138612,86389,71930,148375,135204,99906,111199,154109,81401,102876,129105,78154,84041,67259,132085,141248,77653,74312,150965,89775,161397,279731,166218,56346,207017,111101,115662,36414,56509,52550,82671,80177,174695,114834,65774,60233,85546,103078,113338,138652,109322,63488,97132,49040,73768,112783,111828,89884,79318,92605,154546,232782,134997,74368,122240,104557,69540,75455,70755,227347,56278,117355,95079,73255,53283,220603,185338,104628,83438,111628,91761,66864,100353,85578,49078,111154,91609,138288,161361,58860,66853,71887,58951,76951,91159,90256
livestock,urban,Bignona,46139,135200,44504,39605,36010,103398,28605,144958,78979,288467,35498,116774,80057,105994,48554,79746,40620,372108,26959,84117,195158,24103,67637,40200,57406,101506,47003,81025,19640,57194,54998,61264,106875,99533,41925,24673,43835,73946,145323,55660,34600,77380,24283,101621,22569,392994,41823,254123,20088,75531,49078,391291,36621,54113,177560,30218,45861,39130,21281,81243,13607,31735,98436,61295,35455,34713,11658,108064,84814,132357,39252,112743,77185,24229,28997,78751,55538,107021,27847,43079,117866,33746,118045,30292,46943,57674,26382,58284,221178,28969,304417,75876,50135,26656,30725,93795,60125,117650,70872,143551
livestock,urban,Birkelane,41450,73265,57586,68150,69085,55816,40147,55704,37000,65587,44152,37066,36912,137512,91281,40592,30099,53825,58154,46625,50719,16797,75376,51377,93268,82912,58412,66647,192864,56618,55894,150248,38737,265896,83738,55176,107469,34171,41919,104363,61277,159194,81564,51069,66996,79036,42764,49637,32200,66635,41680,39508,47766,82101,71491,66985,46163,72090,47710,66577,62005,108438,66535,69170,48436,75299,343581,53915,56146,71213,60790,65986,46070,62295,39174,36190,43459,61716,60850,53792,63572,91590,37178,108806,52392,27628,71468,41995,78957,105960,25483,111926,58158,47481,49121,38069,94056,59209,30867,86146
livestock,urban,Bounkiling,52256,63100,31568,67975,38866,23142,28817,35843,18068,36044,43711,28653,41286,72698,47397,61162,15093,57062,64358,62642,20676,26582,18830,42604,54982,12105,71660,29862,37574,33370,77421,16953,68773,42958,104734,34260,124214,58629,80305,32296,45387,38001,58626,21465,55136,36953,27957,23300,75317,45971,113713,48723,41229,33028,54191,34366,45453,27892,35089,22272,15494,90494,39264,45049,30860,66820,60093,86581,15750,41044,16264,47880,26025,36719,17378,35235,21504,18342,60895,54575,54955,52627,105297,58512,28169,22959,26150,47240,63635,30868,24002,29915,81563,67629,11940,31192,22618,32306,23719,59628
livestock,urban,Dagana,54042,75826,34966,63627,57552,68699,52994,64818,23702,39722,32487,59668,22253,43608,71757,48545,45716,41971,64020,53455,73196,30823,37894,39820,36277,77541,38812,62383,64307,42665,35688,30152,45742,50239,53561,87873,69031,20970,35957,36715,42339,65440,75064,29428,41054,29381,117165,59422,34975,26521,71640,23817,58589,70832,81042,45918,51539,60172,51758,35556,27392,30704,40920,56626,63597,27571,89590,80476,36878,43322,26520,31499,55891,27497,63674,52833,56787,45635,34004,33453,55237,66614,83004,35331,32649,61980,62956,45687,41124,52018,44508,67967,57614,33704,43511,54653,29295,23427,87555,22491
livestock,urban,Dakar,110726,183537,150141,91574,48131,157371,65705,153920,84795,94756,120292,170304,48767,76592,50686,90037,37670,172666,67777,74274,100258,212815,114333,63697,68392,65341,129575,52530,77053,115337,56226,213087,98319,101529,30461,44034,91380,86783,38075,97024,104133,59068,46541,63872,188007,96466,33633,105145,113319,164094,122018,84057,96668,248340,82291,42738,124986,90709,89143,56728,137461,84197,177828,122435,53484,90358,61170,115251,47265,65323,35128,49529,31685,92201,5121,66347,76623,261404,100069,67727,146942,177319,66051,24681,35233,156984,145717,76595,104553,69882,95631,129743,73580,90319,110731,107041,85406,101086,64476,86240
livestock,urban,Diourbel,24792,29455,30768,30116,19256,33060,52458,26525,38226,35306,51690,41630,39140,32578,32270,39710,52259,46367,21000,31709,30889,24779,44182,34599,19744,23929,33074,20695,27301,28094,31347,24206,17681,23553,24494,22430,36650,81120,34898,42681,44696,33811,20334,58234,40101,65929,36009,28006,42257,33293,74816,17340,30403,35319,43166,24083,38593,53232,50958,83892,49464,23552,20111,33668,39400,28361,24295,34494,46781,28425,49734,55436,59296,34492,27026,31378,39691,49555,53709,20613,25208,37703,19401,24429,24045,35986,17338,27233,20379,68570,30284,30359,26753,30940,37240,22965,49850,39584,33053,21013
livestock,urban,Fatick,70095,73355,106425,46391,41415,33357,85707,58597,133248,35744,27581,41527,65139,32753,35276,79857,78137,106841,54444,71076,53145,82770,36351,56636,47794,112114,51805,60192,52856,74942,22933,61633,37736,67309,82309,84701,59240,38901,56075,44115,66804,40081,48155,77083,27747,62708,49922,48526,28330,48758,60346,45508,71100,98177,71280,61986,46489,55118,48051,49866,53559,49120,31713,53621,29372,52683,34074,68686,74574,69541,82409,32759,57037,64011,76747,62308,61029,62287,45029,35061,80515,57701,54183,36382,41372,36038,80355,93017,19769,25714,34842,95682,60153,67759,73230,44888,42889,81581,60578,62533
livestock,urban,Foundiougne,28388,36499,46033,46026,53481,40474,47369,45327,37886,32179,119760,42877,37812,32991,28493,73142,51069,68348,30837,42735,27271,30388,40990,78558,19212,50757,31211,14774,45198,23438,35009,40079,32705,47634,65437,21746,66206,37753,47682,41467,37260,69320,16221,52122,27201,44111,35783,25527,30664,32620,41128,29107,42486,42510,43174,43184,21277,27022,38907,36318,34617,49174,22594,44274,52905,40850,32940,63116,39447,43233,37627,32525,34836,36409,41755,47725,46688,20964,39541,51222,46529,26952,38523,52819,42625,85656,58174,41521,40948,43196,34983,34249,32978,60904,73240,61672,26265,42190,33393,19643
livestock,urban,Gossas,48067,23862,20262,78885,17700,32796,15550,82084,58335,61421,18625,49027,14165,49345,17425,44853,16390,29470,11069,49057,23901,130639,74756,89588,15641,56685,27190,44161,118449,32850,40304,13986,138008,43122,113202,68820,21229,52331,42973,30435,75636,87660,59495,24816,64136,28151,19044,46086,46354,140036,62444,59956,22954,45430,39471,117467,81617,55415,35513,130873,122965,54431,80037,14594,41637,67695,67550,19097,18947,25631,26117,7990,21338,17095,38018,116476,41597,16812,123610,32629,10225,34048,142495,61003,22014,29044,65150,29182,65123,31495,25380,88382,35235,163007,104135,44578,51072,24192,42184,56020
livestock,urban,Goudiry,38186,12605,80986,55957,17481,9842,51549,183112,79113,45810,117500,22908,18898,45695,204644,74097,20723,46423,96478,26844,44032,16209,232237,64979,59013,53577,19730,147346,55091,33228,103458,34108,31365,151322,177631,34938,20636,7223,56795,84092,36400,63454,16134,70044,62597,40116,34237,14217,18883,29491,29153,78057,87384,112965,45530,55463,47574,52508,79836,8408,69747,39990,27661,28065,153744,86875,202442,53621,45711,49592,64747,60411,28058,69917,65291,31420,69135,92742,104018,29846,110659,25671,108644,38666,32778,7784,68221,46916,196628,25766,177007,7680,48923,16802,204173,32620,75109,95897,92983,45045
livestock,urban,Goudomp,20533,10928,15980,4424,16754,7315,14639,13088,5906,2701,26982,6375,4020,10921,13463,27761,13484,37103,11682,22316,6636,16432,6124,8131,9984,21516,8627,27508,14496,24164,11466,3802,6474,7020,33792,12009,23144,13382,4402,15713,11223,46887,7268,38641,19616,9660,10062,14163,7790,34170,7180,10401,5756,22838,10130,18587,4442,7123,5353,18963,17842,10408,7272,12075,37413,6361,22530,6364,18700,14024,11966,31384,11911,22063,43067,22842,17770,5923,17272,17993,23043,25146,6267,8732,4186,5095,18232,30348,15978,38266,6872,16598,6038,12465,13651,17557,28913,12073,8626,10681
livestock,urban,Guediawaye,99497,93499,29702,92144,218755,43718,208511,139114,295320,104459,77548,46117,135974,66411,194792,175805,47782,33406,45917,184150,130379,99078,99922,147588,186580,124004,113180,130697,96749,85696,80103,161775,89763,40625,148265,202978,188456,243077,279521,96555,208063,274395,125438,91741,110391,127211,145659,166084,47963,317909,88753,21661,25003,145239,134848,108282,119414,56349,238823,325002,58133,38843,36781,172745,120423,145670,108701,86907,143340,131132,129948,200404,91292,54131,154375,291043,108900,109944,544674,319276,71116,105271,203641,161228,228942,159885,89666,181334,59776,57670,155041,114408,211607,100434,57169,138995,88351,102908,88509,115022
livestock,urban,Guinguineo,63786,49005,46357,79739,92265,97807,74084,149349,103922,55712,122602,68443,61071,81951,90320,38458,69447,34979,30031,99011,92639,124264,118151,92260,60476,40605,134343,52151,33554,84612,38312,82617,51627,29312,70563,64644,52498,22433,87989,89619,98525,86593,176802,77301,48307,29033,94289,90980,59409,47111,199890,229424,155222,86960,35433,101079,37830,85444,69859,64084,78320,42764,91520,108847,121706,124156,38807,37337,123582,122931,166271,75756,157764,99987,75740,35812,149044,157440,90232,106458,80089,54477,59221,38459,45752,171134,124394,150801,63353,84770,90155,136818,49836,166279,73784,89544,72134,82098,121724,86737
livestock,urban,Kaffrine,24328,29082,35015,17133,30010,25916,35067,36324,21175,28330,24895,15555,25978,46123,28868,32213,16409,32873,41044,27752,42446,23923,26276,19626,25099,17637,30880,35362,25016,58373,21495,29350,28203,42182,40019,19409,39290,33136,35450,23983,68616,25725,22082,27573,22870,40143,44183,45422,54075,42222,22403,25989,26195,30960,23530,29426,14808,39635,49946,30318,22816,24506,23094,29578,24471,29067,26202,25202,28176,31726,23403,54035,18801,25731,22424,25692,35930,39489,41452,16438,20179,39896,33713,28870,54756,26564,30097,26627,18154,32810,64698,23033,12053,15961,29410,22187,33177,23733,47828,45363
livestock,urban,Kanel,204430,85155,172214,113219,98329,73173,86416,80062,92789,97519,57700,83759,62903,105276,96107,239299,125277,126277,83258,58223,84842,77142,123752,70901,112723,72347,69833,88117,85562,132273,98091,110791,91195,70534,102136,119371,68663,109188,93288,101284,91366,113409,99148,85704,104935,109607,103650,44382,88696,56829,218579,83967,122058,83658,86935,93772,100711,74908,133650,57431,106271,83408,79926,122212,99474,67329,56452,103490,96387,94452,77158,244582,115852,59388,88190,140850,80716,91453,138329,145275,100252,66060,128757,92679,98475,104811,111895,96529,65288,87566,81306,64305,130101,85479,51252,65899,112636,80774,114897,93813
livestock,urban,Kaolack,21337,24739,40743,35832,33368,25615,24325,21245,35210,20152,42575,17648,58816,31441,37449,30077,38045,28236,41299,38338,32258,18868,40552,37905,13898,17124,30048,27356,37212,19664,21148,25958,18519,39906,46223,28968,18472,30071,30834,34200,28121,52537,28313,54424,30456,23722,28406,34618,26686,29680,40651,16845,25353,64543,36042,22740,32905,26079,37038,30426,23449,21749,36290,18629,39007,28814,34695,36140,35414,17342,22756,17763,59988,27431,31894,16484,25344,43673,47139,18983,22801,33167,50501,20401,23233,33458,33112,39326,20344,19978,30213,49161,23274,33714,14220,25370,29547,25324,28690,18489
livestock,urban,Kebemer,44146,77972,129682,256901,33822,48981,18592,64867,52723,73704,100783,42345,78220,84226,90250,35417,168437,137267,32989,104162,14956,23774,39405,43321,22831,90210,80709,48969,45264,279292,85698,141965,77790,23589,122324,62299,55975,35767,88664,53769,57602,63452,132572,64637,54095,53722,18738,56881,69497,63895,158850,63155,69878,80587,46724,76932,77426,81052,63403,26847,45247,27972,32622,33839,24897,47999,22827,89851,54443,61782,95321,24840,241410,68641,166603,93956,58538,32765,55938,48636,146062,176753,58042,106947,66053,170229,61912,56204,108187,97368,29663,45589,34757,42068,77200,60324,53564,50437,116475,73238
livestock,urban,Kedougou,58147,35096,56136,41215,99860,37370,52058,82026,63684,76940,43087,38579,62703,69156,57262,49151,51215,51137,50017,63669,92420,49240,34810,37819,83098,56488,50041,98844,122864,52379,87976,74625,39231,97924,113258,83702,55380,35764,75065,69370,70601,55060,34331,77722,55553,85151,42638,66756,58870,124979,38890,95131,59149,71586,62450,68737,50956,39171,52323,40413,67608,46294,40899,57159,43715,63488,41814,65590,55049,30993,67916,59441,83341,30584,50493,62155,62851,58960,58318,35787,42531,87807,109214,57087,38842,48163,61627,56160,61561,38248,104481,101235,93790,49539,38120,77857,61570,83144,62654,61055
livestock,urban,Kolda,24743,10874,26202,18760,28378,26859,24965,20692,10712,31847,23471,35127,43190,20370,36694,8289,12228,13056,19389,16850,28134,31612,21935,16150,21498,19216,29530,34309,48397,40641,23182,7509,24706,25944,30233,41571,65943,13675,39900,37657,28064,18895,18567,34857,17418,28335,36534,42536,12453,11237,17075,5561,37664,13745,28592,62410,15329,17084,16162,34213,31054,11879,34406,12168,16147,13307,9248,14291,17128,32970,22950,26858,29916,9660,8836,15482,14376,14859,41306,42504,19175,37702,17579,29609,37837,10595,17175,24390,19119,16104,23054,42161,46064,12944,13522,6291,25447,27811,25577,57449
livestock,urban,Koungheul,64884,124289,56153,69529,114298,89685,63932,43928,46598,41015,57096,42241,35905,40632,59625,32976,46117,103880,50928,169889,45226,70375,97986,26365,82810,13527,67356,91568,72374,131294,111237,67233,95326,29134,56241,102701,59938,85617,74839,49689,34257,65415,103194,61253,118139,82037,28249,100674,97108,48974,136292,100702,58326,50552,77994,106670,76071,69575,62326,41040,89357,121337,44982,54949,47063,98894,66475,146772,74813,51244,53171,40594,35358,53530,49743,229179,111933,164440,90905,61949,51354,60708,63043,53628,95863,37805,73712,75312,98932,56056,28457,163338,47556,91519,145614,81259,80650,60586,69335,113396
livestock,urban,Koupentoum,32333,34177,10522,56123,25335,59834,49486,61477,33017,27992,80981,44789,37390,27646,36928,40454,36076,21804,24973,45515,48694,53357,35077,51584,61383,26218,58491,18555,44307,26696,44150,20580,42021,39880,45951,29245,23908,49438,33968,32785,66051,52607,13836,20336,28261,51645,14420,17655,40673,28883,49863,49282,41170,25397,29857,20361,43125,21706,25014,11971,146352,21645,14573,16854,30652,52097,60056,117209,14538,54173,98293,42071,87945,35347,119311,39985,56486,30738,71265,33038,46067,37897,21738,30855,57756,45119,23677,128412,24146,51520,48437,38366,12904,26613,43715,47017,16419,27285,17758,91539
livestock,urban,Linguere,70166,68537,104581,54126,58496,45562,62974,46418,52316,104593,48955,81265,75571,58871,72939,54073,62679,53087,23118,129417,37275,130624,59267,78674,54315,78237,28608,58793,83405,56823,49330,41510,69381,103637,36761,52826,64536,61966,25706,44386,80828,47123,19224,43453,51618,38614,30892,48563,55489,72474,81966,65701,49776,34629,60344,75261,82307,32257,70214,120141,71422,52671,68203,66352,40185,46142,32290,59357,57736,59795,55744,73526,45044,52165,40792,42320,56049,87764,43757,69026,57324,65494,64387,82152,54026,49379,74073,54813,54066,83207,81851,75451,49648,31221,50128,62512,50955,62129,43975,36634
livestock,urban,Louga,114034,92049,143993,93624,90976,61740,145942,99528,70175,149810,129136,78446,108344,63913,117975,96550,95313,76075,200952,91275,74154,55748,102086,88389,87904,106449,107751,82096,82977,108013,57202,55212,78337,84735,70553,94178,92551,57616,181482,69513,111743,121511,118140,63129,68203,118985,122487,77359,177458,186837,146529,84947,59653,96798,102896,69372,72436,118573,76576,57874,75889,96817,61088,47274,92375,79466,62054,100985,212820,63287,68242,71833,56752,60698,102955,48645,73864,84565,91092,67523,237175,62351,112403,70689,95974,90148,79410,114197,155091,96577,87119,102127,76793,98820,100146,121191,150642,139682,99955,85377
livestock,urban,M.backe,24377,19816,20281,35493,47267,31345,8074,115000,96548,33925,54692,69103,42946,70049,54921,51861,11891,49429,58859,21979,359076,32106,61353,32233,59617,20529,72908,58042,123765,107714,126334,95278,25746,68182,17829,35140,35170,85935,67481,51505,67222,47233,244607,47545,46242,42874,77221,56418,37786,28122,65011,52615,134642,39959,55733,31759,72605,43361,28301,42597,53212,60874,25354,31180,49342,115913,55818,45884,19860,26817,34870,15528,13891,13975,32767,49088,24300,37301,74029,23220,34611,45423,47950,19465,29434,22729,65731,14917,39896,47874,38193,181553,142286,25388,41397,22574,64266,71757,50748,25455
livestock,urban,M.bour,30539,66627,27647,30142,53810,24782,42592,62945,28039,45533,38881,41093,30000,33867,18431,35762,39479,29967,40540,100968,84102,59811,58599,29908,28618,28843,41556,51024,44933,42983,43025,58093,52796,61132,60598,55778,46226,68689,37441,63905,57389,53459,56189,54579,53266,47271,64226,26260,66419,53883,35967,32995,35422,27007,76921,36438,41859,39204,107420,56038,58968,39522,30573,51977,31796,53179,71603,44441,44426,28060,42471,69714,32680,63487,48546,49507,46009,24813,56518,25561,44789,38739,39979,33669,39900,63506,30019,61050,49879,63317,28837,62553,58615,47810,60360,51016,37366,62799,50071,56615
livestock,urban,Malem.Hoddar,53717,38281,57195,15556,59493,61042,33064,36742,82032,65558,23705,13869,31074,22131,28588,40441,82754,24886,125552,44598,51474,21340,96612,112426,114641,28545,40222,72043,53861,26259,53579,66343,41519,52366,23826,9495,80057,74490,46504,71398,100451,30710,78588,76283,45659,49125,140834,72645,54828,33384,26799,67104,32112,89392,23351,50535,53818,42898,71063,132476,53108,50714,30636,25821,40310,48438,68656,31274,17836,20429,157801,26388,33121,71909,58539,25431,34774,44207,110858,19747,62016,41056,150987,13962,87113,83101,30120,104882,53499,51532,64281,77089,64169,34340,48914,40064,137302,43976,34224,115692
livestock,urban,Matam,55526,69948,48030,78065,51441,43710,82501,117811,70999,125351,72993,118272,108846,136840,76439,44090,76100,79465,47676,127502,85482,99673,57640,66464,131547,95482,57936,76510,80108,63979,45171,71052,69498,49430,56671,96853,108887,49114,69339,65384,80093,72608,114992,53522,113769,102930,90961,45900,59626,88880,208731,64994,44767,69164,191199,83149,93179,91535,84880,136239,59010,42965,67157,69386,66449,37078,57151,36629,63523,80497,116224,50433,125647,107086,146113,83301,58092,91307,116960,135359,78485,62126,48879,40377,115085,76677,97676,130029,90532,114222,69757,81065,74286,94986,85731,35771,43259,69049,58413,105454
livestock,urban,Nioro,15207,21015,14173,34287,24042,17108,16972,3515,21048,15220,31078,9946,19960,7991,20291,84594,20876,10830,14579,12500,21983,19540,15275,8476,26118,19398,12354,43968,13329,18617,24130,20668,12302,72801,22896,19309,4591,19243,13119,13934,10982,7339,7423,28794,28488,26981,38260,11032,19417,6595,32205,19333,28546,69124,22044,6187,21071,18555,15578,19999,25374,17081,15107,24874,18299,36499,37391,29244,8304,24616,21558,11121,67629,20997,11465,16916,13621,16454,18089,10701,14977,6713,25148,22941,55967,11401,19290,3901,19684,37495,19386,12945,10492,34800,27599,18736,12890,10156,15542,13289
livestock,urban,Pikine,273201,134650,197879,208998,200422,193879,87091,154572,195083,171490,212342,270561,194763,203906,121090,134495,181439,182380,181497,196121,165860,196243,165350,178477,168244,157759,210045,167638,172915,240715,238801,159653,152597,135817,181790,204333,128096,151583,140775,127719,155574,120456,211472,159063,188514,249845,138958,106744,234280,143810,323355,135025,125725,214935,278806,156702,227620,143841,339349,169586,208962,249182,141967,137764,117796,186427,234294,236613,256874,156194,281091,155980,217234,184815,228907,198318,180041,192251,122535,221296,198239,152060,202644,153885,172083,205500,197041,228914,199498,107870,163183,171616,174643,136122,167305,186309,162088,188894,170299,153539
livestock,urban,Podor,84298,124107,20131,35561,17534,29774,31678,13206,28863,18361,21376,30220,43377,37892,5418,22283,27860,15632,29268,21565,23471,22976,27041,58473,37225,29565,13379,12882,40233,19548,15812,16650,18526,26983,28499,13351,19134,78528,17746,45876,14048,67871,34693,121663,15733,16841,32896,59805,7864,13986,85353,90295,57394,122496,11782,44670,65564,56149,25000,26697,21625,38207,9263,42578,30116,100865,35079,16012,6283,24285,12301,20753,40665,33250,33136,74247,101157,96331,22628,7464,31932,16212,38120,12286,54701,42093,90722,25211,17653,24214,15636,41859,16769,13671,27688,77696,130944,41699,49128,16070
livestock,urban,Rufisque,220892,190029,102446,146571,175798,119279,78436,158336,104998,111119,198766,124825,44524,124493,120740,119169,199056,77646,162822,42989,78755,148718,144244,189776,109170,66889,74980,121463,188505,85543,111874,155015,140788,69370,132853,142112,76920,123716,164185,93892,281012,117231,105353,84573,105582,58837,78920,229293,134216,90061,161057,111625,130273,106711,116945,115095,88447,123759,88967,199583,99182,77301,148386,78789,142770,60277,117246,148587,87844,69994,88617,200787,55222,84038,166426,72019,94858,136026,143807,95700,103114,69131,128594,172453,94038,90842,98044,73612,62761,100715,71538,273173,146727,91427,97805,48333,96840,179216,79539,123244
livestock,urban,Saint.Louis,39910,38990,56402,41820,29188,33286,49650,24232,43320,53709,57564,101570,44386,50911,64376,26570,52010,64564,58175,40608,55379,49007,44041,56071,35002,60951,24498,25681,60766,40943,35570,20612,75287,35877,47610,60064,42890,49555,81462,49085,40956,45052,32836,50384,20984,39910,59242,84803,44670,63227,35902,29769,47890,63447,60007,44978,21212,41575,30407,39773,45624,41100,84399,41912,116416,38920,47984,52683,59172,40051,52719,64703,49894,30205,84432,48401,52442,36792,48874,30698,52511,34550,49098,59643,79577,32482,58126,38794,39373,31277,72562,36520,41460,43556,66795,62002,54232,58483,38888,73299
livestock,urban,Salemata,23774,41346,22711,16693,15834,19503,23608,21744,25439,30523,57141,27767,22696,21688,28947,38550,31086,55604,17813,26848,15684,50057,52590,27982,11644,16293,53962,10966,12932,29260,15933,25197,24659,14815,92093,35505,17603,21354,37831,35033,23411,26178,24825,46263,35086,15469,21466,36257,13066,21383,66458,19459,36945,17756,21719,36631,64923,27097,36794,20900,69287,19891,13917,17939,23333,31901,27994,26802,61597,59738,33034,39775,20150,13563,31379,21378,19970,35329,30598,34610,23722,30055,31464,9871,52129,41233,44644,25878,22097,22399,10643,60644,17592,37036,42862,31638,9478,50718,28407,55479
livestock,urban,Sedhiou,15611,40621,18212,7056,4681,72814,35719,8470,26255,27595,27170,38555,17300,37791,12273,7033,27546,11563,39401,37856,58327,30083,23162,38576,30564,7662,32104,21194,151231,15137,21006,38109,40643,19004,52652,20031,31421,13525,22873,51205,17380,4269,5113,11558,12870,19385,59675,56389,12022,14707,57428,16773,24792,38952,73318,27774,30117,30166,50557,15330,13190,11270,9594,16295,26969,25107,18194,17723,7544,23668,18745,29901,16503,9004,29909,78744,9661,37226,38396,28350,16631,12755,44022,91541,14952,44687,16092,10546,16014,29191,20097,66240,12997,10076,17272,68788,28649,31633,48131,16107
livestock,urban,Tambacounda,28922,46417,16584,35595,23801,23175,62087,157318,37205,28947,63629,44846,88917,138228,33859,87294,12667,24402,69510,52457,33474,31919,137115,35832,142127,83779,53040,40821,74441,30411,41919,33320,75654,32704,31699,33050,50524,33855,20792,35353,58002,25015,24333,24441,57855,62141,108658,22439,35567,62238,65177,107608,37365,40979,40116,37497,69357,28649,56202,44326,26774,70689,42189,43950,51469,45630,137321,52794,65508,17945,37309,26188,38537,39520,12696,23718,46835,16426,40872,77871,43745,46617,94956,89161,47261,36548,46243,22028,19514,76942,40009,33936,39747,43062,17208,19347,36008,37650,42518,33221
livestock,urban,Thies,44820,69811,119089,121263,71397,64252,50549,76907,39175,79489,74990,57072,60293,162505,148984,79395,68231,92349,71647,79366,51387,64608,195079,168048,52718,80605,55403,50460,75809,39681,94410,127581,100976,48804,93059,44916,63977,103485,102246,88927,64160,123940,54123,129698,68460,90215,133104,84694,107965,134171,81361,80657,94065,86979,41856,45242,32985,73480,237574,83468,142036,28135,60274,93102,42180,92732,94487,139190,32576,51351,82200,110166,108251,140560,63142,168617,64270,134890,93984,182673,173012,82979,116520,68660,85084,134286,40546,111489,265165,180301,62925,80912,60818,91787,95538,106501,119224,43028,41021,49246
livestock,urban,Tivaouane,270309,64996,234379,179681,135797,203383,75265,25660,76213,181742,77000,252512,393568,105322,70353,48827,390037,149432,98527,162907,163150,111229,70868,52432,113517,44832,54088,50487,78077,63412,59781,82760,316433,68018,148491,52945,116934,99722,41267,199120,80999,250443,127220,143724,154767,74572,208471,142157,121639,48954,104062,179906,58729,61633,251302,119381,391938,133099,56228,170049,59087,51527,94296,50924,35280,74351,101104,121932,92799,74343,127502,46456,113267,253067,113870,61525,59351,152063,121899,69437,103963,75482,57600,75521,112330,148751,218013,62349,71557,78084,60993,207398,47842,66451,278593,96723,150398,79712,157695,245338
livestock,urban,Velingara,15391,51896,43475,30686,30241,27191,31106,34478,18038,89968,61288,32779,56081,55939,33765,32965,28973,98510,50398,32355,22646,40952,28388,52071,46266,9846,43039,57341,29678,33291,36861,46432,34330,21979,51039,79345,21445,30622,29190,58565,37632,46955,30588,68729,29805,51086,35163,49921,17766,33945,29013,60034,41529,19574,35207,26295,25949,61603,40210,37868,43348,33073,32495,41061,91357,58472,41594,49774,14075,53650,52751,42796,33446,27689,40806,27397,49902,29990,39191,10789,45847,61258,37555,66369,26668,35499,23416,37375,62353,58189,75167,18914,31027,22812,27556,31065,43543,34311,35709,49772
livestock,urban,Ziguinchor,12568,27399,9619,16375,14902,10299,18328,16096,31196,10760,12663,15450,5581,14687,29564,13645,18329,17255,9770,12595,11555,13370,10655,14125,8223,20308,20026,15573,27222,21221,8717,14802,11733,22449,24507,38272,9458,26389,13646,12549,19865,8912,13566,12311,10955,5434,11100,11695,9199,11811,11637,27804,20165,11578,14917,15919,18940,14071,23191,10620,16646,14996,15484,11844,17512,6431,4279,14695,10911,17013,10103,17768,21002,27369,16782,36948,10222,19171,15740,14479,16268,12107,11711,19955,14389,7258,9825,12501,14522,11862,8104,13459,17074,11900,7161,8742,17084,33564,11381,10957
professional,rural,Bakel,580396,659207,518050,434456,616680,469559,502797,495726,380181,283117,443228,492293,475012,485918,412674,493966,406031,272243,553369,581747,464698,445981,361947,421841,675548,471979,401454,466723,462649,669951,503473,399089,477717,526199,486059,497183,442994,551090,480914,443900,310717,452474,462773,327857,500454,464420,368089,392878,369425,391507,561534,386348,772744,523159,536969,579379,566994,317322,523930,737244,403105,531557,415342,648324,552699,571582,512918,422513,746799,348707,416303,352982,423012,504223,463393,473814,426888,266482,413749,418514,481525,411015,526591,441168,704914,283776,474593,608404,436003,503802,521463,370138,395708,385400,392809,1010258,475610,615272,715864,386604
professional,rural,Bambey,369195,444998,442392,255558,305794,334983,389382,288864,342767,425771,355584,212436,401265,338267,318060,370464,432240,421714,477640,359080,262785,222101,320822,333047,227301,344446,235442,391472,531766,456810,436755,290247,283784,269414,367576,439306,325792,442531,275398,293698,303898,217850,434936,274126,365053,340545,331903,344864,363826,241833,349887,414959,273998,504839,486313,290326,356011,342965,482832,377805,395973,241454,268303,294040,297432,438053,457782,379101,324945,368516,374702,282688,289075,265092,226212,473801,417545,355607,389895,325750,324581,328339,233416,331883,240968,320077,305799,450309,282754,374219,353782,302748,414302,417903,257891,251227,363774,283317,302884,348722
professional,rural,Bignona,615464,812015,560209,447230,583536,685323,624358,543131,650572,584533,924244,677298,643135,630217,524647,558031,846807,856779,531276,865402,642079,767681,591718,630152,549792,753685,588874,489546,428964,570112,563660,605544,742536,501544,636987,531379,553684,658744,727909,745440,843630,765302,632957,565252,672841,546242,768997,893220,931201,659977,784390,694390,515673,774447,469469,611863,820889,440455,719954,607195,514944,571618,952184,881001,649096,610988,406517,743471,481118,448448,648612,696125,620488,558272,676673,825464,619713,629284,622659,655780,627640,572699,576836,480944,700896,692194,481018,605817,609836,532165,698900,567420,767998,538512,718616,548773,700851,750807,812143,1061169
