HHID,IWTime,SN,Age,Gender,M_Status,Class,S_Name,Occupation,livedOutside,Address,WhenMove,BirthPlace,MoveHereYear,Caste
2610013,0:07,3,60,1,3,0,0,5,0,0,-1,N78,2033-03,5
2610013,0:07,4,10,0,0,3,PII,4,0,0,-1,0,-1,5
2610013,0:07,2,35,0,1,5,0,3,0,0,-1,0,-1,5
2610013,0:07,1,36,1,1,8,0,5,0,0,-1,N56,2069-01,5
2610014,0:06,2,36,0,1,6,0,2,1,F966,2071-01,N78,2071-01,5
2610014,0:06,4,13,1,0,7,PII,4,0,0,-1,N78,2071-01,5
2610014,0:06,1,34,1,1,7,0,5,0,0,-1,N78,2071-01,5
2610014,0:06,3,15,0,0,9,PII,4,0,0,-1,N78,2071-01,5
2610015,0:10,3,38,1,1,0,0,5,0,0,-1,N56,2067-03,5
2610015,0:10,2,48,0,1,5,0,5,0,0,-1,0,-1,5
2610015,0:10,1,26,0,0,10,0,1,0,0,-1,0,-1,5
2610015,0:10,4,29,0,0,10,0,2,1,F974,2073-06,0,-1,5
2610017,0:06,2,40,1,1,8,0,5,0,0,-1,0,-1,5
2610017,0:06,3,19,1,0,12,PII,4,0,0,-1,0,-1,5
2610017,0:06,4,17,0,0,10,PII,4,0,0,-1,0,-1,5
2610017,0:06,1,43,0,1,10,0,5,1,0,-1,0,-1,5
2610018,0:08,2,46,1,1,4,0,5,0,0,-1,N78,2051-01,5
2610018,0:08,4,19,0,0,9,0,5,0,0,-1,0,-1,5
2610018,0:08,1,51,0,0,10,0,2,1,F971,2069-05,0,-1,5
2610018,0:08,3,24,0,0,12,0,2,1,F351,2076-11,0,-1,5
2610019,0:07,5,76,1,3,0,0,0,0,0,-1,0,-1,5
2610019,0:07,4,10,1,0,3,PII,4,0,0,-1,0,-1,5
2610019,0:07,2,35,1,1,6,0,5,0,0,-1,N56,2062-11,5
2610019,0:07,1,39,0,1,8,0,5,0,0,-1,0,-1,5
2610019,0:07,3,16,0,0,10,PII,4,0,0,-1,0,-1,5
2610020,0:13,8,73,1,1,0,0,0,0,0,-1,N56,2025-01,5
2610020,0:13,7,74,0,1,0,0,0,0,0,-1,0,-1,5
2610020,0:13,6,8,0,0,2,PII,4,0,0,-1,0,-1,5
2610020,0:13,5,10,1,0,4,PII,4,0,0,-1,0,-1,5
2610020,0:13,2,30,1,1,4,0,5,0,0,-1,N78,2063-08,5
2610020,0:13,4,13,1,0,7,PII,4,0,0,-1,0,-1,5
2610020,0:13,1,38,0,1,7,0,0,1,0,-1,0,-1,5
2610020,0:13,3,15,1,0,8,PII,4,0,0,-1,0,-1,5
2610021,0:05,1,59,1,1,0,0,5,0,0,-1,N78,2040-01,5
2610021,0:05,2,65,0,1,0,0,5,0,0,-1,0,-1,5
2610022,0:03,3,9,0,0,3,0,0,0,0,-1,0,-1,5
2610022,0:03,2,35,0,1,7,0,3,0,0,-1,0,-1,5
2610022,0:03,1,30,1,1,9,0,5,0,0,-1,N56,2068-11-12,5
2610023,0:07,5,1,1,0,0,0,0,0,0,-1,0,-1,5
2610023,0:07,1,50,0,1,0,0,5,0,0,-1,0,-1,5
2610023,0:07,2,50,1,1,0,0,5,0,0,-1,N56,2047-08,5
2610023,0:07,4,27,1,1,9,0,6,0,0,-1,N78,2077-10,5
2610023,0:07,3,29,0,1,10,0,2,1,F091,2078-11,0,-1,5
2610024,0:05,1,50,1,1,0,0,5,0,0,-1,N56,2049-11,5
2610024,0:05,3,8,0,0,1,PII,4,0,0,-1,0,-1,5
2610024,0:05,2,55,0,1,6,0,5,0,0,-1,0,-1,5
2610025,0:10,3,13,0,0,7,PII,4,0,0,-1,0,-1,5
2610025,0:10,2,33,1,1,7,0,5,0,0,-1,N56,2064-07,5
2610025,0:10,1,40,0,1,7,0,5,1,0,-1,0,-1,5
2610025,0:10,4,5,1,0,KG,PII,4,0,0,-1,0,-1,5
2610026,0:03,1,35,1,1,0,0,5,0,0,-1,0,-1,5
2610026,0:03,2,38,0,1,8,0,1,1,0,-1,0,-1,5
2610026,0:03,3,19,0,0,10,PII,4,0,0,-1,0,-1,5
2610027,0:05,2,35,1,1,0,0,5,0,0,-1,N78,2057-06,5
2610027,0:05,3,11,0,0,5,PII,4,0,0,-1,0,-1,5
2610027,0:05,1,36,0,1,8,0,2,1,F966,2078-06,0,-1,5
2610027,0:05,4,17,1,0,12,PII,4,0,0,-1,0,-1,5
2610028,0:03,2,46,1,1,0,0,6,0,0,-1,N62,2075-02,5
2610028,0:03,1,64,0,1,10,0,5,0,0,-1,0,-1,5
2610029,0:05,7,1,0,0,0,0,0,0,0,-1,0,-1,1
2610029,0:05,4,63,1,1,0,0,0,0,0,-1,N56,2035,1
2610029,0:05,3,64,0,1,0,0,0,0,0,-1,0,-1,1
2610029,0:05,6,10,0,0,3,PII,4,0,0,-1,0,-1,1
2610029,0:05,8,45,0,2,5,0,0,0,0,-1,0,-1,1
2610029,0:05,1,31,1,1,8,0,5,0,0,-1,N12,2068-08,1
2610029,0:05,5,16,0,0,10,PII,4,0,0,-1,0,-1,1
2610029,0:05,2,34,0,1,10,0,1,1,0,-1,0,-1,1
2610031,0:10,2,66,1,1,0,0,5,0,0,-1,N78,2033-08,5
2610031,0:10,1,70,0,1,3,0,5,0,0,-1,0,-1,5
2610031,0:10,4,34,1,1,5,0,6,0,0,-1,N56,2060-02,5
2610031,0:10,6,12,1,0,6,PII,4,0,0,-1,0,-1,5
2610031,0:10,5,16,1,0,9,PII,4,0,0,-1,0,-1,5
2610031,0:10,3,35,0,1,10,0,5,1,0,-1,0,-1,5
2610032,0:04,4,12,0,0,5,PII,4,0,0,-1,0,-1,5
2610032,0:04,2,38,1,1,8,0,6,0,0,-1,N78,2060-03,5
2610032,0:04,3,17,0,0,10,PII,4,0,0,-1,0,-1,5
2610032,0:04,1,38,0,1,10,0,1,1,0,-1,0,-1,5
2610033,0:07,1,49,1,1,0,0,5,0,0,-1,N55,2067-05,5
2610033,0:07,3,15,0,0,8,0,0,0,0,-1,N55,2067-05,5
2610033,0:07,2,48,0,1,9,0,2,0,0,-1,0,-1,5
2610034,0:15,4,60,1,1,0,0,5,0,0,-1,N56,2031-10,5
2610034,0:15,5,12,1,0,5,PII,4,0,0,-1,0,-1,5
2610034,0:15,1,28,0,1,12,0,1,0,0,-1,0,-1,5
2610034,0:15,3,65,0,1,10,0,0,0,0,-1,0,-1,5
2610034,0:15,6,5,1,0,NS,PII,4,1,0,-1,F081,2078-11,5
2610034,0:15,2,21,1,1,14,PII,4,0,0,-1,N56,2078-08,5
2610035,0:10,5,60,1,1,0,0,5,0,0,-1,0,-1,5
2610035,0:10,1,33,1,1,7,0,5,0,0,-1,N56,2061-01,5
2610035,0:10,2,40,0,1,7,0,5,1,0,-1,0,-1,5
2610035,0:10,3,17,1,0,11,PII,4,0,0,-1,0,-1,5
2610035,0:10,4,5,0,0,NS,PII,4,0,0,-1,0,-1,5
2610036,0:13,7,2,0,0,0,0,0,0,0,-1,0,-1,5
2610036,0:13,4,61,1,1,1,0,6,0,0,-1,0,-1,5
2610036,0:13,3,72,0,1,2,0,5,0,0,-1,0,-1,5
2610036,0:13,1,37,1,1,6,0,5,0,0,-1,N56,2065-01,5
2610036,0:13,5,13,1,0,8,PII,4,0,0,-1,0,-1,5
2610036,0:13,2,39,0,1,9,0,5,0,0,-1,0,-1,5
2610036,0:13,6,6,1,0,KG,PII,4,0,0,-1,0,-1,5
2610037,0:05,4,3,0,0,0,0,0,0,0,-1,0,-1,5
2610037,0:05,2,36,1,1,9,0,5,0,0,-1,N56,2061-01,5
2610037,0:05,1,42,0,1,9,0,5,1,0,-1,0,-1,5
2610037,0:05,3,16,1,0,10,PII,4,0,0,-1,0,-1,5
2610038,0:13,5,4,1,0,0,0,0,0,0,-1,0,-1,5
2610038,0:13,2,37,1,1,9,0,5,0,0,-1,N56,2050-01,5
2610038,0:13,3,27,0,1,10,0,2,1,F971,2075-03,0,-1,5
2610038,0:13,4,25,1,1,12,0,6,0,0,-1,N78,2074-06,5
2610038,0:13,1,48,0,1,10,0,5,1,0,-1,0,-1,5
2610040,0:06,2,37,1,1,5,0,5,0,0,-1,N56,2059-01,5
2610040,0:06,3,18,0,0,12,PII,4,0,0,-1,0,-1,5
2610040,0:06,1,45,0,1,10,0,5,1,0,-1,0,-1,5
2610040,0:06,4,48,0,0,10,0,5,0,0,-1,0,-1,5
2610041,0:06,4,21,0,0,12,PII,4,0,0,-1,0,-1,5
2610041,0:06,3,27,0,0,12,0,1,0,0,-1,0,-1,5
2610041,0:06,2,46,1,1,10,0,5,0,0,-1,0,-1,5
2610041,0:06,1,53,0,1,14,0,5,0,0,-1,0,-1,5
2610042,0:08,5,3,0,0,0,0,0,0,0,-1,0,-1,5
2610042,0:08,2,47,1,1,8,0,5,0,0,-1,N78,2052-01,5
2610042,0:08,4,23,1,1,12,0,6,0,0,-1,N78,2075-08,5
2610042,0:08,3,25,0,1,12,0,1,0,0,-1,0,-1,5
2610042,0:08,6,20,0,0,10,PII,4,0,0,-1,0,-1,5
2610042,0:08,1,53,0,1,14,0,5,1,0,-1,0,-1,5
2610043,0:05,1,64,0,1,12,0,1,0,0,-1,0,-1,5
2610043,0:05,5,4,1,0,NS,PII,4,0,0,-1,0,-1,5
2610043,0:05,2,57,1,1,0,0,5,0,0,-1,N56,2039-08,5
2610043,0:05,4,30,1,1,14,0,5,0,0,-1,N56,2072-11,5
2610043,0:05,3,36,0,1,14,0,5,0,0,-1,0,-1,5
2610044,0:06,1,50,1,1,0,0,5,0,0,-1,0,-1,5
2610044,0:06,2,53,0,1,6,0,5,0,0,-1,N56,2042-10,5
2610044,0:06,3,18,0,0,8,0,2,0,0,-1,0,-1,5
2610045,0:06,4,9,0,0,2,PII,4,0,0,-1,0,-1,5
2610045,0:06,1,41,1,1,5,0,5,0,0,-1,N71,2055-10,5
2610045,0:06,2,47,0,1,10,0,2,1,0,-1,0,-1,5
2610045,0:06,3,17,1,0,11,PII,4,0,0,-1,0,-1,5
2610046,0:05,4,1,1,0,0,0,0,0,0,-1,0,-1,5
2610046,0:05,1,41,0,1,10,0,5,1,0,-1,0,-1,5
2610046,0:05,2,37,1,1,12,0,5,0,0,-1,N78,2066-11,5
2610046,0:05,3,5,1,0,NS,PII,4,0,0,-1,0,-1,5
2610047,0:04,3,72,0,3,3,0,5,0,0,-1,0,-1,5
2610047,0:04,2,33,1,1,10,0,5,0,0,-1,N56,2067-03,5
2610047,0:04,1,40,0,1,10,0,5,1,0,-1,0,-1,5
2610048,0:12,4,50,1,1,0,0,5,0,0,-1,N56,2044-11,5
2610048,0:12,1,62,1,1,0,0,5,0,0,-1,N56,2032-10,5
2610048,0:12,2,64,0,1,0,0,5,0,0,-1,0,-1,5
2610048,0:12,3,31,0,0,12,0,2,1,F974,2073-05,0,-1,5
2610049,0:05,5,1,0,0,0,0,0,0,0,-1,0,-1,5
2610049,0:05,1,53,1,1,0,0,5,0,0,-1,N56,2040,5
2610049,0:05,2,54,0,1,8,0,5,0,0,-1,0,-1,5
2610049,0:05,4,22,1,1,10,0,5,0,0,-1,N56,2076-01,5
2610049,0:05,3,29,0,1,10,0,3,0,0,-1,0,-1,5
2610050,0:11,1,60,1,1,0,0,5,0,0,-1,0,-1,5
2610050,0:11,2,69,0,1,7,0,5,0,0,-1,0,-1,5
2610050,0:11,4,27,1,1,10,0,5,0,0,-1,N78,2071-08,5
2610050,0:11,3,36,0,1,10,0,5,1,0,-1,0,-1,5
2610050,0:11,5,7,0,0,KG,PII,4,0,0,-1,0,-1,5
2610051,0:05,3,3,0,0,0,0,0,0,0,-1,0,-1,5
2610051,0:05,1,30,1,1,12,0,5,0,0,-1,0,-1,5
2610051,0:05,2,30,0,1,12,0,2,0,0,-1,0,-1,5
2610052,0:04,4,8,1,0,2,PII,4,0,0,-1,0,-1,5
2610052,0:04,3,11,1,0,5,PII,4,0,0,-1,0,-1,5
2610052,0:04,2,40,0,1,7,0,5,0,0,-1,0,-1,5
2610052,0:04,1,34,1,1,12,0,5,0,0,-1,N56,2063-11,5
2610053,0:07,4,1,0,0,0,0,0,0,0,-1,0,-1,5
2610053,0:07,1,32,1,1,0,0,5,0,0,-1,N78,2067-01,5
2610053,0:07,2,36,0,1,3,0,3,0,0,-1,0,-1,5
2610053,0:07,3,5,0,0,NS,PII,4,0,0,-1,0,-1,5
2610054,0:06,3,98,0,0,0,0,0,0,0,-1,0,-1,5
2610054,0:06,1,33,1,1,6,0,5,0,0,-1,0,-1,5
2610054,0:06,5,18,0,0,10,PII,4,0,0,-1,0,-1,5
2610054,0:06,2,44,0,1,10,0,5,1,0,-1,0,-1,5
2610054,0:06,4,20,1,0,14,PII,4,0,0,-1,0,-1,5
2610055,0:05,6,55,1,1,0,0,5,0,0,-1,0,-1,5
2610055,0:05,4,11,0,0,5,PII,4,0,0,-1,0,-1,5
2610055,0:05,2,30,1,1,9,0,6,0,0,-1,0,-1,5
2610055,0:05,5,66,0,1,9,0,5,0,0,-1,0,-1,5
2610055,0:05,3,16,0,0,10,PII,4,0,0,-1,0,-1,5
2610055,0:05,1,40,0,1,10,0,5,0,0,-1,0,-1,5
2610056,0:05,3,45,1,1,0,0,5,0,0,-1,N56,2044-11,5
2610056,0:05,5,21,1,0,6,0,5,0,0,-1,0,-1,5
2610056,0:05,1,51,0,1,7,0,5,0,0,-1,0,-1,5
2610056,0:05,2,27,0,0,12,0,5,0,0,-1,0,-1,5
2610056,0:05,4,30,1,0,10,0,5,0,0,-1,0,-1,5
2610057,0:08,5,73,1,1,0,0,0,0,0,-1,N56,2018,5
2610057,0:08,3,8,1,0,2,PII,4,0,0,-1,0,-1,5
2610057,0:08,2,33,0,1,10,0,3,0,0,-1,0,-1,5
2610057,0:08,4,6,1,0,KG,PII,4,0,0,-1,0,-1,5
2610057,0:08,1,28,1,1,10,0,5,0,0,-1,N78,2069-03,5
2610058,0:06,5,78,0,1,0,0,5,0,0,-1,0,-1,5
2610058,0:06,3,6,0,0,1,PII,4,0,0,-1,0,-1,5
2610058,0:06,1,27,1,1,10,0,5,0,0,-1,N78,2070-08,5
2610058,0:06,2,33,0,1,10,0,3,1,0,-1,0,-1,5
2610058,0:06,4,5,1,0,KG,PII,4,0,0,-1,0,-1,5
2610059,0:09,3,66,1,3,0,0,5,0,0,-1,0,-1,5
2610059,0:09,1,24,1,1,8,0,5,0,0,-1,N56,2074-11,5
2610059,0:09,4,31,1,0,9,0,5,0,0,-1,0,-1,5
2610059,0:09,2,30,0,1,11,0,5,1,0,-1,0,-1,5
2610059,0:09,5,4,0,0,NS,PII,4,0,0,-1,0,-1,5
2610060,0:10,3,3,0,0,0,0,0,0,0,-1,0,-1,5
2610060,0:10,5,45,1,1,0,0,5,0,0,-1,N56,2049-03,5
2610060,0:10,4,55,0,1,0,0,5,0,0,-1,N56,2026-12,5
2610060,0:10,6,22,0,0,7,0,5,0,0,-1,0,-1,5
2610060,0:10,1,25,1,1,9,0,5,0,0,-1,N56,2074-10,5
2610060,0:10,2,26,0,1,9,0,3,0,0,-1,0,-1,5
2610061,0:11,1,50,1,1,0,0,5,0,0,-1,N78,2048-01,5
2610061,0:11,2,50,0,1,6,0,5,0,0,-1,0,-1,5
2610061,0:11,4,26,1,1,12,0,6,0,0,-1,N56,2074-11,5
2610061,0:11,5,24,0,0,10,0,3,0,0,-1,0,-1,5
2610061,0:11,3,30,0,1,10,0,2,0,N41,2070-04,0,-1,5
2610062,0:08,1,60,1,1,0,0,5,0,0,-1,0,-1,5
2610062,0:08,2,67,0,1,0,0,5,0,0,-1,N56,2026-11,5
2610062,0:08,4,22,1,0,12,0,2,1,0,-1,0,-1,5
2610062,0:08,3,28,1,0,12,0,2,1,N01,2073-08,0,-1,5
2610063,0:10,1,58,1,1,0,0,5,0,0,-1,N62,2068-08,5
2610063,0:10,2,67,0,1,0,0,5,0,0,-1,N56,2026-11,5
2610063,0:10,6,24,1,1,3,0,2,0,N78,2077-02,N56,2077-02,5
2610063,0:10,5,26,0,1,8,0,2,0,N78,2077-02,N56,2068-08,5
2610063,0:10,3,29,0,1,10,0,2,0,N56,-1,N56,2068-08,5
2610063,0:10,4,26,1,1,12,0,6,0,N56,-1,N56,2075-08,5
2610064,0:09,1,49,1,1,0,0,5,0,0,-1,0,-1,5
2610064,0:09,3,59,0,0,0,0,1,1,F966,2074-05,N78,2021-04,5
2610064,0:09,2,40,1,1,5,0,5,0,0,-1,0,-1,5
2610064,0:09,6,11,0,0,6,PII,4,0,0,-1,0,-1,5
2610064,0:09,5,15,0,0,9,PII,4,0,0,-1,0,-1,5
2610064,0:09,4,21,1,0,12,PII,4,0,0,-1,0,-1,5
2610066,0:08,1,53,1,1,0,0,5,0,0,-1,N56,2045-02,5
2610066,0:08,2,56,0,1,7,0,5,0,0,-1,0,-1,5
2610066,0:08,3,22,0,0,14,PII,4,1,F081,2077-07,0,-1,5
2610067,0:07,2,53,1,1,0,0,5,0,0,-1,N56,2046-01,5
2610067,0:07,1,56,0,1,0,0,5,0,0,-1,0,-1,5
2610067,0:07,3,20,0,0,12,PII,4,0,0,-1,0,-1,5
2610067,0:07,4,18,0,0,10,PII,4,0,0,-1,0,-1,5
2610068,0:08,4,12,1,0,6,PII,4,0,0,-1,0,-1,5
2610068,0:08,3,14,0,0,8,PII,4,0,0,-1,0,-1,5
2610068,0:08,2,35,1,1,12,0,1,0,0,-1,N56,2061-01,2
2610068,0:08,1,41,0,1,10,0,5,1,0,-1,0,-1,5
2610070,0:06,1,49,1,1,0,0,5,0,0,-1,N78,2050-01,5
2610070,0:06,3,17,0,0,11,PII,4,0,0,-1,0,-1,5
2610070,0:06,2,54,0,1,10,0,2,0,N31,2071-09,0,-1,5
2610071,0:05,1,38,1,1,3,0,5,0,0,-1,N56,2060-02,5
2610071,0:05,4,14,1,0,9,PII,4,0,0,-1,0,-1,5
2610071,0:05,3,18,1,0,10,PII,4,0,0,-1,0,-1,5
2610071,0:05,2,50,0,1,10,0,5,0,0,-1,0,-1,5
2610072,0:07,4,8,0,0,2,PII,4,0,0,-1,0,-1,5
2610072,0:07,3,12,1,0,6,PII,4,0,0,-1,0,-1,5
2610072,0:07,1,39,0,1,11,0,1,1,0,-1,0,-1,5
2610072,0:07,2,36,1,1,14,0,2,0,0,-1,N56,2058-11,5
2610073,0:06,4,2,0,0,0,0,0,0,0,-1,0,-1,5
2610073,0:06,3,11,1,0,4,PII,4,0,0,-1,0,-1,5
2610073,0:06,1,34,0,1,10,0,5,1,0,-1,0,-1,5
2610073,0:06,2,30,1,1,12,0,6,0,0,-1,N56,2066-01,5
2610073,0:06,5,65,1,1,0,0,5,0,0,-1,N78,2035-01,5
2610074,0:08,2,53,1,1,0,0,5,0,0,-1,N56,2040-10,5
2610074,0:08,1,55,0,1,0,0,5,0,0,-1,0,-1,5
2610074,0:08,5,15,1,0,9,PII,4,0,0,-1,0,-1,5
2610074,0:08,6,40,1,0,10,0,0,0,0,-1,0,-1,5
2610074,0:08,3,20,1,0,12,PII,4,0,0,-1,0,-1,5
2610074,0:08,4,16,1,0,10,PII,4,0,0,-1,0,-1,5
2610075,0:05,4,75,1,3,0,0,0,0,0,-1,0,-1,5
2610075,0:05,3,9,0,0,2,PII,4,0,0,-1,0,-1,5
2610075,0:05,1,30,1,1,10,0,5,0,0,-1,N78,2068-08,5
2610075,0:05,2,35,0,1,10,0,2,1,F974,2072-02,0,-1,5
2610076,0:08,4,2,0,0,0,0,0,0,0,-1,0,-1,5
2610076,0:08,5,55,1,3,0,0,5,0,0,-1,N56,2042-10,5
2610076,0:08,1,34,1,1,10,0,2,0,0,-1,N78,2070-08,5
2610076,0:08,2,34,0,1,10,0,2,0,0,-1,0,-1,5
2610076,0:08,3,4,1,0,NS,PII,4,0,0,-1,0,-1,5
2610077,0:09,5,2,1,0,0,0,0,0,0,-1,0,-1,5
2610077,0:09,1,46,1,1,6,0,5,0,0,-1,0,-1,5
2610077,0:09,6,20,1,0,12,0,5,0,0,-1,0,-1,5
2610077,0:09,4,25,1,1,12,PII,2,0,0,-1,0,-1,5
2610077,0:09,3,29,0,1,16,0,2,0,0,-1,0,-1,5
2610077,0:09,2,49,0,1,10,0,5,0,0,-1,0,-1,5
2610078,0:10,1,45,1,1,0,0,5,0,0,-1,N56,2056-01,5
2610078,0:10,6,74,1,1,0,0,5,0,0,-1,N56,2056-01,5
2610078,0:10,5,79,0,1,3,0,5,0,0,-1,0,-1,5
2610078,0:10,2,48,0,1,9,0,5,1,0,-1,0,-1,5
2610078,0:10,3,20,1,0,12,PII,4,0,0,-1,0,-1,5
2610078,0:10,4,18,1,0,10,PII,4,0,0,-1,0,-1,5
2610079,0:09,5,61,0,3,0,0,5,0,0,-1,N56,2038,5
2610079,0:09,2,39,0,1,5,0,3,1,0,-1,0,-1,5
2610079,0:09,1,42,1,1,7,0,5,0,0,-1,N78,2058-11,5
2610079,0:09,3,19,1,0,12,PII,4,0,0,-1,0,-1,5
2610079,0:09,4,17,0,0,10,PII,4,0,0,-1,0,-1,5
2610081,0:06,5,70,0,1,0,0,5,0,0,-1,0,-1,5
2610081,0:06,6,70,1,1,0,0,5,0,0,-1,0,-1,5
2610081,0:06,7,1,1,0,0,0,0,0,0,-1,0,-1,5
2610081,0:06,2,45,1,1,8,0,5,0,0,-1,0,-1,5
2610081,0:06,4,22,1,1,12,0,6,0,0,-1,N56,2076-11,5
2610081,0:06,1,25,0,1,12,PII,4,0,0,-1,0,-1,5
2610081,0:06,3,50,0,1,10,0,2,1,F966,2068-09,0,-1,5
2610083,0:02,2,46,1,1,0,0,5,0,0,-1,N56,2072-11,5
2610083,0:02,1,54,0,1,4,0,5,1,0,-1,N56,2072-11,5
2610084,0:09,6,5,0,0,PG,PII,4,0,N10,2077-07,0,-1,1
2610084,0:09,2,55,1,1,0,0,5,0,0,-1,N61,2036-11,1
2610084,0:09,3,66,0,1,6,0,5,0,0,-1,N61,2036-11,1
2610084,0:09,7,25,0,0,12,0,2,1,F971,2075-02,0,-1,1
2610084,0:09,1,28,0,0,10,0,5,1,0,-1,0,-1,1
2610084,0:09,5,29,1,1,10,0,1,0,N10,2077-07,N10,2073-10,1
2610084,0:09,4,39,1,1,10,0,2,1,F968,2068-12,0,-1,1
2610085,0:07,2,55,1,1,0,0,5,0,0,-1,N79,2039-01,3
2610085,0:07,1,61,0,1,10,0,5,1,0,-1,F091,2018-01,3
2610085,0:07,4,29,1,1,12,0,5,0,0,-1,N56,2069-11,3
2610085,0:07,3,38,0,1,10,0,2,1,F971,2074-10,0,-1,3
2610085,0:07,5,5,0,0,NS,PII,4,0,0,-1,0,-1,3
2610086,0:08,1,53,1,1,0,0,5,0,0,-1,0,-1,1
2610086,0:08,2,49,0,1,4,0,2,1,F966,2067-09,N63,2030-08,1
2610086,0:08,4,19,0,0,8,0,2,0,0,-1,0,-1,1
2610086,0:08,3,24,1,0,14,PII,4,1,F081,2079-01,0,-1,1
2610087,0:20,4,19,0,0,5,0,3,0,0,-1,0,-1,2
2610087,0:20,1,43,1,1,5,0,5,0,0,-1,N10,2053-04,2
2610087,0:20,2,44,0,1,7,0,1,0,0,-1,N78,2035-11,2
2610087,0:20,3,21,0,0,10,0,3,0,0,-1,0,-1,2
2610087,0:20,5,23,1,2,10,0,6,0,0,-1,0,-1,2
2610087,0:20,6,4,0,0,NS,PII,4,0,0,-1,N56,2079-01,5
2610088,0:05,2,40,0,1,0,0,5,1,0,-1,0,-1,3
2610088,0:05,1,39,1,1,1,0,5,0,0,-1,N62,2060-11,3
2610088,0:05,4,14,1,0,4,0,5,0,0,-1,0,-1,3
2610088,0:05,3,18,0,0,4,0,5,1,0,-1,0,-1,3
2610090,0:05,2,58,1,1,0,0,5,1,N56,-1,N23,2052-09,2
2610090,0:05,1,62,0,1,4,0,5,0,0,-1,N23,2052-09,2
2610090,0:05,4,13,0,0,6,PII,4,0,N56,-1,N56,2078-05,2
2610090,0:05,3,19,1,0,8,PII,4,0,N56,-1,N56,2078-05,2
2610091,0:07,2,36,1,1,2,0,6,0,0,-1,N65,2067-05,3
2610091,0:07,1,56,0,1,2,0,5,0,0,-1,0,-1,3
2610091,0:07,3,11,1,0,5,PII,4,0,0,-1,0,-1,3
2610091,0:07,4,20,0,0,7,0,2,1,F091,2076-08,0,-1,3
2610091,0:07,5,23,1,0,7,0,2,1,F974,2078-03,0,-1,3
2610092,0:05,2,48,1,1,0,0,5,0,0,-1,0,-1,5
2610092,0:05,1,53,0,1,0,0,5,0,0,-1,0,-1,5
2610092,0:05,4,6,0,0,2,PII,4,0,0,-1,0,-1,5
2610092,0:05,3,24,0,2,10,0,3,1,0,-1,0,-1,5
2610093,0:10,2,28,0,1,7,0,3,0,0,-1,0,-1,6
2610093,0:10,4,26,1,1,8,0,5,0,0,-1,N78,2075-08,6
2610093,0:10,5,26,0,1,8,0,2,0,0,-1,0,-1,6
2610093,0:10,1,29,1,1,9,0,5,0,0,-1,N56,2070-06,6
2610093,0:10,6,3,1,0,NS,PII,4,0,0,-1,0,-1,6
2610093,0:10,3,5,1,0,NS,PII,4,0,0,-1,0,-1,6
2610095,0:03,2,50,0,1,0,0,3,1,0,-1,N62,2050-03,2
2610095,0:03,1,39,1,1,4,0,2,0,0,-1,N67,2050-02,2
2610095,0:03,3,12,0,0,7,PII,4,0,0,-1,N56,2077-11,2
2610095,0:03,4,13,0,0,7,PII,4,0,0,-1,N56,2077-11,2
2610100,0:06,1,32,1,1,4,0,6,0,0,-1,N56,2068-09,6
2610100,0:06,2,32,0,1,5,0,3,1,0,-1,0,-1,6
2610101,0:09,4,45,1,3,2,0,5,0,0,-1,N78,2045-08,3
2610101,0:09,6,14,0,0,5,PII,4,0,0,-1,N01,2065-02,3
2610101,0:09,8,21,1,1,6,0,2,0,N61,2077-09,N56,2077-04,3
2610101,0:09,1,29,1,1,6,0,6,0,0,-1,N56,2073-03,3
2610101,0:09,7,27,0,1,7,0,3,0,N61,2077-07,0,-1,3
2610101,0:09,2,29,0,1,7,0,3,0,0,-1,0,-1,3
2610101,0:09,3,26,0,0,8,0,3,0,0,-1,0,-1,3
2610101,0:09,5,5,1,0,NS,PII,4,0,0,-1,0,-1,3
2610102,0:06,4,2,0,0,0,0,0,0,0,-1,0,-1,3
2610102,0:06,3,8,0,0,1,PII,4,0,0,-1,0,-1,3
2610102,0:06,5,57,0,3,4,0,3,0,0,-1,0,-1,3
2610102,0:06,1,27,1,1,8,0,5,0,0,-1,N56,2070-10,3
2610102,0:06,2,32,0,1,9,0,5,1,0,-1,0,-1,3
2610103,0:08,3,20,0,0,12,0,2,0,0,-1,0,-1,1
2610103,0:08,1,45,1,1,4,0,5,0,0,-1,N56,2055-10,1
2610103,0:08,2,55,0,1,5,0,2,1,F091,2069-01,0,-1,1
2610104,0:09,2,70,1,1,0,0,6,0,0,-1,N64,2025-11,3
2610104,0:09,1,77,0,1,0,0,5,0,0,-1,N64,2021-10,3
2610104,0:09,3,45,1,0,4,0,5,0,0,-1,N64,2050-12,3
2610105,0:07,1,49,1,1,0,0,5,0,0,-1,N78,2055-01,3
2610105,0:07,2,51,0,1,5,0,3,1,N78,2079-01,0,-1,3
2610105,0:07,3,23,0,0,9,0,0,0,N78,2078-02,0,-1,3
2610106,0:05,1,38,1,1,3,0,5,1,0,-1,0,-1,3
2610106,0:05,3,17,1,0,4,0,5,1,0,-1,F091,2067-09,3
2610106,0:05,2,49,0,1,7,0,2,1,F091,2053-09,0,-1,3
2610107,0:09,4,75,1,3,0,0,6,1,0,-1,F091,2076-05,2
2610107,0:09,2,40,0,1,10,0,5,1,0,-1,F091,2044-02,2
2610107,0:09,1,43,1,1,10,0,5,0,0,-1,0,-1,2
